Date, Open, High, Low, Close, Volume
08/02/23, 9.00, 9.06, 8.98, 9.00, 91700
08/01/23, 8.14, 9.06, 8.14, 8.60, 20800
07/31/23, 9.06, 9.10, 8.10, 8.96, 545000
07/28/23, 9.06, 9.06, 9.00, 9.00, 22000
07/27/23, 9.06, 9.06, 9.00, 9.02, 175400
07/26/23, 9.00, 9.00, 8.96, 9.00, 15200
07/25/23, 9.00, 9.34, 8.96, 9.00, 7500
07/24/23, 9.00, 9.38, 8.96, 9.06, 9800
07/21/23, 9.48, 9.50, 9.20, 9.50, 63500
07/20/23, 9.18, 9.40, 9.14, 9.34, 280100
07/19/23, 9.36, 9.36, 9.06, 9.10, 4600
07/18/23, 9.48, 9.50, 9.10, 9.18, 13100
07/17/23, 8.96, 9.20, 8.96, 9.06, 4300
07/14/23, 9.00, 9.06, 8.96, 8.98, 48900
07/13/23, 8.98, 9.00, 8.98, 9.00, 25400
07/12/23, 8.98, 9.06, 8.80, 8.98, 44100
07/11/23, 9.00, 9.00, 8.98, 8.98, 23700
07/10/23, 8.90, 9.00, 8.82, 8.98, 8900
07/07/23, 9.10, 9.80, 9.00, 9.06, 3600
07/06/23, 8.98, 9.10, 8.80, 8.92, 43200
07/05/23, 9.00, 9.00, 8.56, 8.98, 29500
07/04/23, 9.00, 9.00, 8.98, 9.00, 26000
07/03/23, 9.00, 9.00, 8.80, 8.96, 26900
06/30/23, 9.00, 9.00, 9.00, 9.00, 25400
06/29/23, 8.80, 9.02, 8.80, 8.98, 22700
06/27/23, 9.00, 9.02, 8.52, 8.94, 8000
06/26/23, 9.00, 9.02, 8.56, 8.98, 32400
06/23/23, 8.88, 9.02, 8.88, 9.02, 24100
06/22/23, 9.02, 9.02, 8.54, 9.00, 23200
06/21/23, 8.98, 9.02, 8.70, 9.00, 1210900
06/20/23, 8.98, 8.98, 8.90, 8.98, 26300
06/19/23, 8.98, 8.98, 8.98, 8.98, 24300
06/16/23, 8.60, 8.98, 8.50, 8.74, 44200
06/15/23, 9.00, 9.00, 8.50, 8.52, 1300200
06/14/23, 8.70, 9.00, 8.52, 8.92, 28100
06/13/23, 9.00, 9.02, 8.52, 8.94, 25800
06/12/23, 9.00, 9.00, 8.52, 8.98, 22600
06/09/23, 9.00, 9.00, 8.50, 9.00, 22200
06/08/23, 8.90, 9.00, 8.50, 8.92, 26400
06/07/23, 9.00, 9.02, 8.50, 8.92, 27300
06/06/23, 9.02, 9.02, 8.50, 8.70, 66200
06/05/23, 9.00, 9.02, 8.60, 9.02, 22400
06/02/23, 8.50, 9.00, 8.30, 8.56, 58500
05/31/23, 8.78, 9.02, 8.76, 8.78, 27700
05/30/23, 8.78, 8.78, 8.76, 8.76, 1500
05/29/23, 8.78, 8.78, 8.22, 8.76, 26600
05/26/23, 8.00, 8.76, 7.82, 8.22, 61400
05/25/23, 8.90, 8.90, 8.00, 8.22, 37200
05/24/23, 8.00, 9.02, 8.00, 8.78, 45100
05/23/23, 8.00, 8.56, 8.00, 8.38, 34800
05/22/23, 8.10, 8.60, 7.60, 8.42, 30700
05/19/23, 8.00, 8.80, 8.00, 8.24, 26800
05/18/23, 8.50, 8.50, 8.00, 8.24, 46600
05/17/23, 8.00, 8.48, 7.70, 8.00, 13200
05/16/23, 8.50, 8.50, 8.02, 8.06, 7800
05/15/23, 8.10, 8.10, 7.90, 8.04, 31100
05/12/23, 8.50, 8.50, 8.10, 8.14, 103900
05/11/23, 8.10, 8.50, 8.10, 8.12, 28100
05/10/23, 8.16, 8.16, 8.10, 8.10, 23600
05/09/23, 8.56, 8.60, 8.44, 8.50, 31100
05/08/23, 8.50, 8.60, 8.50, 8.52, 28400
05/05/23, 8.50, 8.60, 8.12, 8.44, 8900
05/04/23, 8.50, 8.76, 8.50, 8.50, 18100
05/03/23, 8.50, 8.60, 8.50, 8.50, 15500
05/02/23, 8.50, 8.80, 8.44, 8.66, 25600
04/28/23, 8.80, 8.80, 8.74, 8.76, 7100
04/27/23, 9.00, 9.02, 8.80, 9.00, 28900
04/26/23, 9.00, 9.02, 9.00, 9.00, 81000
04/25/23, 8.72, 8.74, 8.70, 8.72, 10900
04/24/23, 8.50, 9.00, 8.50, 8.74, 10800
04/20/23, 8.80, 9.00, 8.06, 8.74, 19400
04/19/23, 8.80, 8.80, 8.50, 8.50, 5700
04/18/23, 8.50, 8.80, 8.50, 8.50, 37900
04/17/23, 8.54, 8.80, 8.50, 8.52, 42700
04/14/23, 8.52, 8.90, 8.52, 8.70, 3200
04/13/23, 8.98, 9.00, 8.54, 8.84, 1400
04/12/23, 8.60, 8.98, 8.54, 8.76, 2300
04/11/23, 8.60, 8.60, 8.52, 8.54, 30900
04/06/23, 8.60, 8.60, 8.52, 8.58, 3100
04/05/23, 8.68, 8.70, 8.52, 8.66, 54400
04/04/23, 8.80, 8.94, 8.52, 8.68, 23900
04/03/23, 9.00, 9.00, 8.90, 8.94, 7300
03/31/23, 9.00, 9.02, 8.52, 8.96, 40800
03/30/23, 8.52, 9.00, 8.40, 8.72, 62800
