Date, Open, High, Low, Close, Volume
03/13/23, 2.47, 2.60, 2.47, 2.58, 41700
03/09/23, 2.46, 2.80, 2.46, 2.47, 3100
03/07/23, 2.40, 2.90, 2.40, 2.73, 1500
03/03/23, 2.65, 2.65, 2.65, 2.65, 1000
03/02/23, 2.85, 2.90, 2.85, 2.88, 1400
03/01/23, 2.90, 2.90, 2.90, 2.90, 800
02/28/23, 2.85, 2.85, 2.85, 2.85, 200
02/27/23, 2.60, 2.60, 2.60, 2.60, 5200
02/24/23, 2.83, 2.83, 2.83, 2.83, 300
02/23/23, 2.85, 2.85, 2.85, 2.85, 1300
02/22/23, 2.87, 2.87, 2.87, 2.87, 100
02/20/23, 2.62, 2.62, 2.62, 2.62, 500
02/17/23, 2.62, 2.62, 2.62, 2.62, 100
02/16/23, 2.18, 2.45, 2.18, 2.43, 5400
02/15/23, 2.42, 2.42, 2.40, 2.41, 200
02/14/23, 2.60, 2.60, 2.40, 2.42, 20000
02/13/23, 2.61, 2.61, 2.61, 2.61, 100
01/31/23, 2.85, 2.85, 2.60, 2.61, 10600
01/30/23, 2.85, 2.85, 2.85, 2.85, 300
01/26/23, 2.85, 2.85, 2.85, 2.85, 200
01/25/23, 2.80, 2.80, 2.80, 2.80, 400
01/24/23, 2.90, 2.90, 2.70, 2.80, 2100
01/23/23, 2.70, 2.70, 2.70, 2.70, 100
01/20/23, 2.90, 2.90, 2.50, 2.52, 3100
01/19/23, 2.70, 2.70, 2.70, 2.70, 1000
01/18/23, 3.00, 3.00, 2.70, 2.91, 1000
01/17/23, 3.00, 3.00, 3.00, 3.00, 300
01/16/23, 3.00, 3.00, 2.70, 2.79, 1000
01/13/23, 3.00, 3.00, 3.00, 3.00, 100
01/12/23, 2.96, 3.00, 2.96, 3.00, 1100
01/11/23, 2.98, 3.00, 2.97, 2.98, 1400
01/10/23, 2.96, 2.96, 2.96, 2.96, 600
01/09/23, 2.96, 2.96, 2.96, 2.96, 2300
01/06/23, 3.00, 3.00, 2.70, 2.72, 2600
